"","ensembl_gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_name"
"37","ENSDARG00000000563",2370.55371692137,-0.175426734537691,0.1768974345154,0.977524774976075,0.32281066429412,0.886258656657149,"TTN"
"38","ENSDARG00000000567",1000.73194272748,-0.0439483333830882,0.144139076839691,0.0928013281375684,0.76064560420337,0.981438903246879,"ZNF281"
"39","ENSDARG00000000568",821.253261574445,0.0211113210486314,0.159402210969832,0.0175268731054246,0.89467653780144,0.989718999946304,"ell"
"40","ENSDARG00000000588",29.09896386325,0.47914503441386,1.03486308953609,0.187306690828223,0.665167752897204,NA,"tamalin"
"41","ENSDARG00000000606",179.548324522978,0.637536464709945,0.317331734640387,3.91899802718746,0.0477433276213191,0.608745284659793,"DNAH6"
"42","ENSDARG00000000631",2606.6884643632,-0.108806015422088,0.107662639446375,1.01955508772031,0.312624566833304,0.885288933762984,"ptpn4a"
"43","ENSDARG00000000638",3.10779340747041,1.92817510172408,2.84009760280505,0.60059908429681,0.438349539537913,NA,"opn1mw4"
"44","ENSDARG00000000651",76.9711823457884,-0.270977263772626,0.524969418682169,0.262594811063835,0.608343063052988,NA,"osgepl1"
"45","ENSDARG00000000656",2.37742035676045,-1.53718259523544,2.95156160500777,0.0527133470470318,0.818407367451125,NA,"psmb9a"
"46","ENSDARG00000000666",680.752751846303,-0.237496440014735,0.238214975780503,0.991701359933415,0.319326902503173,0.886011444440251,"creg2"
"47","ENSDARG00000000690",34.9087135319593,-1.06329733854604,0.761170974391078,1.90990962504105,0.166973298000655,NA,"sypl2b"
"48","ENSDARG00000000729",272.247475180578,0.279752721314547,0.27867172743528,1.00225553908533,0.316765348250793,0.885879382316322,"daxx"
"49","ENSDARG00000000730",114.649741916245,-0.532632135201107,0.35708172074997,2.20092180041759,0.137928235253696,0.774020051335695,"slc6a22.1"
"50","ENSDARG00000000747",110.574011574716,-0.761361251382838,0.512891743781998,2.07790080688275,0.149445577102225,0.788002955062773,"lcmt2"
"51","ENSDARG00000000760",210.24531557746,0.20189835937952,0.305073684064697,0.43763345488216,0.508266903087593,0.941276749693879,"znf511"
"52","ENSDARG00000000767",70.0667749677168,-1.95023361153409,0.827896782273248,4.82603872298478,0.0280329689563509,NA,"spi1b"
"53","ENSDARG00000000779",685.293687510907,-0.243363899869719,0.175064255017961,1.92872184523222,0.164898349299818,0.803834229235533,"scfd1"
"54","ENSDARG00000000796",430.113791734332,0.554038118202939,0.335229064563441,2.70637587901714,0.0999478201518033,0.712716609371912,"nr4a1"
"55","ENSDARG00000000804",102.459778755985,0.459783863684356,0.624766412676916,0.53491803667356,0.464546521796081,0.929161469946823,"rassf6"
"56","ENSDARG00000000830",334.05099353634,-0.0746051813109753,0.213376442550443,0.122229006328922,0.726629414660946,0.979068390938659,"telo2"
"57","ENSDARG00000000837",47.9125931686784,1.00932188788229,0.749964373624382,1.75736171392109,0.184953932492791,NA,"snx9a"
"58","ENSDARG00000000853",2820.97889412648,0.0288216763897398,0.0915463613324747,0.099116204678495,0.75289281168976,0.980905974587676,"dstyk"
"59","ENSDARG00000000857",591.855385286379,0.0412475085651834,0.186328572778071,0.048997716028822,0.824816590878678,0.985340161303557,"mapk14a"
"60","ENSDARG00000000861",3162.4471596572,-0.224158526719576,0.106730808820649,4.40160340859941,0.0359051578224911,0.58681940111541,"scrib"
